itemID,name,slot,subType,quality,itemLevel,requiredLevel,requiredSkill,expansion,source,profession,specialization,skill,classes,binding,recipeSpellID,itemURL,recipeURL
14130,Wizardweave Turban,Head,Cloth Armor,Uncommon,61,56,,Classic,Trainer,Tailoring,,300,,BoE,18450,https://www.wowhead.com/wotlk/item=14130,https://www.wowhead.com/wotlk/spell=18450
18405,Belt of the Archmage,Waist,Cloth Armor,Epic,62,57,,Classic,Dungeon Drop,Tailoring,,300,,BoE,22866,https://www.wowhead.com/wotlk/item=18405,https://www.wowhead.com/wotlk/spell=22866
18413,Cloak of Warding,Back,Cloaks,Rare,62,57,,Classic,Dungeon Drop,Tailoring,,300,,BoE,22870,https://www.wowhead.com/wotlk/item=18413,https://www.wowhead.com/wotlk/spell=22870
18407,Felcloth Gloves,Hands,Cloth Armor,Rare,62,57,,Classic,Dungeon Drop,Tailoring,,300,,BoE,22867,https://www.wowhead.com/wotlk/item=18407,https://www.wowhead.com/wotlk/spell=22867
14112,Felcloth Shoulders,Shoulder,Cloth Armor,Uncommon,62,57,,Classic,"Trainer, World Drop",Tailoring,,300,,BoE,18453,https://www.wowhead.com/wotlk/item=14112,https://www.wowhead.com/wotlk/spell=18453
16979,Flarecore Gloves,Hands,Cloth Armor,Epic,62,57,,Classic,Vendor,Tailoring,,300,"Mage, Priest, Warlock",BoE,20849,https://www.wowhead.com/wotlk/item=16979,https://www.wowhead.com/wotlk/spell=20849
14146,Gloves of Spell Mastery,Hands,Cloth Armor,Epic,62,57,,Classic,World Drop,Tailoring,,300,"Mage, Priest, Warlock",BoE,18454,https://www.wowhead.com/wotlk/item=14146,https://www.wowhead.com/wotlk/spell=18454
18408,Inferno Gloves,Hands,Cloth Armor,Rare,62,57,,Classic,Dungeon Drop,Tailoring,,300,,BoE,22868,https://www.wowhead.com/wotlk/item=18408,https://www.wowhead.com/wotlk/spell=22868
14140,Mooncloth Circlet,Head,Cloth Armor,Rare,62,57,,Classic,World Drop,Tailoring,,300,,BoE,18452,https://www.wowhead.com/wotlk/item=14140,https://www.wowhead.com/wotlk/spell=18452
18409,Mooncloth Gloves,Hands,Cloth Armor,Rare,62,57,,Classic,Dungeon Drop,Tailoring,,300,,BoE,22869,https://www.wowhead.com/wotlk/item=18409,https://www.wowhead.com/wotlk/spell=22869
14152,Robe of the Archmage,Chest,Cloth Armor,Epic,62,57,,Classic,"Mob Drop, Dungeon Drop",Tailoring,,300,,BoP,18457,https://www.wowhead.com/wotlk/item=14152,https://www.wowhead.com/wotlk/spell=18457
14153,Robe of the Void,Chest,Cloth Armor,Epic,62,57,,Classic,"Mob Drop, Dungeon Drop",Tailoring,,300,,BoP,18458,https://www.wowhead.com/wotlk/item=14153,https://www.wowhead.com/wotlk/spell=18458
14154,Truefaith Vestments,Chest,Cloth Armor,Epic,62,57,,Classic,"Mob Drop, Dungeon Drop",Tailoring,,300,Priest,BoP,18456,https://www.wowhead.com/wotlk/item=14154,https://www.wowhead.com/wotlk/spell=18456
20539,Runed Stygian Belt,Waist,Cloth Armor,Rare,63,58,,Classic,Quest,Tailoring,,300,,BoE,24902,https://www.wowhead.com/wotlk/item=20539,https://www.wowhead.com/wotlk/spell=24902
20537,Runed Stygian Boots,Feet,Cloth Armor,Rare,63,58,,Classic,Quest,Tailoring,,300,,BoE,24903,https://www.wowhead.com/wotlk/item=20537,https://www.wowhead.com/wotlk/spell=24903
20538,Runed Stygian Leggings,Legs,Cloth Armor,Rare,63,58,,Classic,Quest,Tailoring,,300,,BoE,24901,https://www.wowhead.com/wotlk/item=20538,https://www.wowhead.com/wotlk/spell=24901
19059,Argent Shoulders,Shoulder,Cloth Armor,Rare,64,59,,Classic,Vendor,Tailoring,,300,,BoE,23665,https://www.wowhead.com/wotlk/item=19059,https://www.wowhead.com/wotlk/spell=23665
19050,Mantle of the Timbermaw,Shoulder,Cloth Armor,Rare,64,59,,Classic,Vendor,Tailoring,,300,,BoE,23663,https://www.wowhead.com/wotlk/item=19050,https://www.wowhead.com/wotlk/spell=23663
18263,Flarecore Wraps,Wrist,Cloth Armor,Epic,64,60,,Classic,Raid Drop,Tailoring,,300,,BoE,22759,https://www.wowhead.com/wotlk/item=18263,https://www.wowhead.com/wotlk/spell=22759
19684,Bloodvine Boots,Feet,Cloth Armor,Rare,65,60,,Classic,Vendor,Tailoring,,300,,BoE,24093,https://www.wowhead.com/wotlk/item=19684,https://www.wowhead.com/wotlk/spell=24093
19683,Bloodvine Leggings,Legs,Cloth Armor,Rare,65,60,,Classic,Vendor,Tailoring,,300,,BoE,24092,https://www.wowhead.com/wotlk/item=19683,https://www.wowhead.com/wotlk/spell=24092
19682,Bloodvine Vest,Chest,Cloth Armor,Rare,65,60,,Classic,Vendor,Tailoring,,300,,BoE,24091,https://www.wowhead.com/wotlk/item=19682,https://www.wowhead.com/wotlk/spell=24091
19156,Flarecore Robe,Chest,Cloth Armor,Epic,66,60,,Classic,Vendor,Tailoring,,300,,BoE,23666,https://www.wowhead.com/wotlk/item=19156,https://www.wowhead.com/wotlk/spell=23666
19165,Flarecore Leggings,Legs,Cloth Armor,Epic,70,60,,Classic,Vendor,Tailoring,,300,,BoE,23667,https://www.wowhead.com/wotlk/item=19165,https://www.wowhead.com/wotlk/spell=23667
22660,Gaea's Embrace,Back,Cloaks,Rare,70,60,,Classic,Vendor,Tailoring,,300,,BoE,28210,https://www.wowhead.com/wotlk/item=22660,https://www.wowhead.com/wotlk/spell=28210
22757,Sylvan Crown,Head,Cloth Armor,Rare,70,60,,Classic,Vendor,Tailoring,,300,,BoE,28481,https://www.wowhead.com/wotlk/item=22757,https://www.wowhead.com/wotlk/spell=28481
22758,Sylvan Shoulders,Shoulder,Cloth Armor,Rare,70,60,,Classic,Vendor,Tailoring,,300,,BoE,28482,https://www.wowhead.com/wotlk/item=22758,https://www.wowhead.com/wotlk/spell=28482
22756,Sylvan Vest,Chest,Cloth Armor,Rare,70,60,,Classic,Vendor,Tailoring,,300,,BoE,28480,https://www.wowhead.com/wotlk/item=22756,https://www.wowhead.com/wotlk/spell=28480
22658,Glacial Cloak,Back,Cloaks,Epic,80,60,,Classic,"Vendor, Raid Drop, Removed / Retired",Tailoring,,300,,BoE,28208,https://www.wowhead.com/wotlk/item=22658,https://www.wowhead.com/wotlk/spell=28208
22654,Glacial Gloves,Hands,Cloth Armor,Epic,80,60,,Classic,"Vendor, Raid Drop, Removed / Retired",Tailoring,,300,,BoE,28205,https://www.wowhead.com/wotlk/item=22654,https://www.wowhead.com/wotlk/spell=28205
22652,Glacial Vest,Chest,Cloth Armor,Epic,80,60,,Classic,"Vendor, Raid Drop, Removed / Retired",Tailoring,,300,,BoE,28207,https://www.wowhead.com/wotlk/item=22652,https://www.wowhead.com/wotlk/spell=28207
22655,Glacial Wrists,Wrist,Cloth Armor,Epic,80,60,,Classic,"Vendor, Raid Drop, Removed / Retired",Tailoring,,300,,BoE,28209,https://www.wowhead.com/wotlk/item=22655,https://www.wowhead.com/wotlk/spell=28209
21850,Netherweave Belt,Waist,Cloth Armor,Uncommon,93,61,,The Burning Crusade,Trainer,Tailoring,,310,,BoE,26765,https://www.wowhead.com/wotlk/item=21850,https://www.wowhead.com/wotlk/spell=26765
21849,Netherweave Bracers,Wrist,Cloth Armor,Uncommon,93,61,,The Burning Crusade,Trainer,Tailoring,,310,,BoE,26764,https://www.wowhead.com/wotlk/item=21849,https://www.wowhead.com/wotlk/spell=26764
21853,Netherweave Boots,Feet,Cloth Armor,Uncommon,108,62,,The Burning Crusade,Trainer,Tailoring,,335,,BoE,26772,https://www.wowhead.com/wotlk/item=21853,https://www.wowhead.com/wotlk/spell=26772
21851,Netherweave Gloves,Hands,Cloth Armor,Uncommon,99,63,,The Burning Crusade,Trainer,Tailoring,,320,,BoE,26770,https://www.wowhead.com/wotlk/item=21851,https://www.wowhead.com/wotlk/spell=26770
21852,Netherweave Pants,Legs,Cloth Armor,Uncommon,102,64,,The Burning Crusade,Trainer,Tailoring,,325,,BoE,26771,https://www.wowhead.com/wotlk/item=21852,https://www.wowhead.com/wotlk/spell=26771
21859,Imbued Netherweave Pants,Legs,Cloth Armor,Rare,106,67,,The Burning Crusade,Vendor,Tailoring,,340,,BoE,26775,https://www.wowhead.com/wotlk/item=21859,https://www.wowhead.com/wotlk/spell=26775
21854,Netherweave Robe,Chest,Cloth Armor,Uncommon,111,67,,The Burning Crusade,Vendor,Tailoring,,340,,BoE,26773,https://www.wowhead.com/wotlk/item=21854,https://www.wowhead.com/wotlk/spell=26773
21855,Netherweave Tunic,Chest,Cloth Armor,Uncommon,114,68,,The Burning Crusade,Vendor,Tailoring,,345,,BoE,26774,https://www.wowhead.com/wotlk/item=21855,https://www.wowhead.com/wotlk/spell=26774
41522,Frostwoven Belt,Waist,Cloth Armor,Uncommon,138,68,,Wrath of the Lich King,Trainer,Tailoring,,370,,BoE,55908,https://www.wowhead.com/wotlk/item=41522,https://www.wowhead.com/wotlk/spell=55908
41520,Frostwoven Boots,Feet,Cloth Armor,Uncommon,138,68,,Wrath of the Lich King,Trainer,Tailoring,,375,,BoE,55906,https://www.wowhead.com/wotlk/item=41520,https://www.wowhead.com/wotlk/spell=55906
44211,Frostwoven Gloves,Hands,Cloth Armor,Uncommon,138,68,,Wrath of the Lich King,Trainer,Tailoring,,360,,BoE,55904,https://www.wowhead.com/wotlk/item=44211,https://www.wowhead.com/wotlk/spell=55904
21860,Imbued Netherweave Boots,Feet,Cloth Armor,Rare,109,69,,The Burning Crusade,Vendor,Tailoring,,350,,BoE,26776,https://www.wowhead.com/wotlk/item=21860,https://www.wowhead.com/wotlk/spell=26776
21866,Arcanoweave Bracers,Wrist,Cloth Armor,Rare,112,69,,The Burning Crusade,"Mob Drop, Dungeon Drop",Tailoring,,350,,BoE,26782,https://www.wowhead.com/wotlk/item=21866,https://www.wowhead.com/wotlk/spell=26782
24251,Blackstrike Bracers,Wrist,Cloth Armor,Rare,112,69,,The Burning Crusade,World Drop,Tailoring,,350,,BoE,31437,https://www.wowhead.com/wotlk/item=24251,https://www.wowhead.com/wotlk/spell=31437
24250,Bracers of Havok,Wrist,Cloth Armor,Rare,112,69,,The Burning Crusade,World Drop,Tailoring,,350,,BoE,31435,https://www.wowhead.com/wotlk/item=24250,https://www.wowhead.com/wotlk/spell=31435
30831,Cloak of Arcane Evasion,Back,Cloaks,Rare,112,69,,The Burning Crusade,Vendor,Tailoring,,350,,BoE,37873,https://www.wowhead.com/wotlk/item=30831,https://www.wowhead.com/wotlk/spell=37873
24253,Cloak of Eternity,Back,Cloaks,Rare,112,69,,The Burning Crusade,World Drop,Tailoring,,350,,BoE,31440,https://www.wowhead.com/wotlk/item=24253,https://www.wowhead.com/wotlk/spell=31440
24252,Cloak of the Black Void,Back,Cloaks,Rare,112,69,,The Burning Crusade,World Drop,Tailoring,,350,,BoE,31438,https://www.wowhead.com/wotlk/item=24252,https://www.wowhead.com/wotlk/spell=31438
30837,Flameheart Bracers,Wrist,Cloth Armor,Rare,112,69,,The Burning Crusade,Vendor,Tailoring,,350,,BoE,37882,https://www.wowhead.com/wotlk/item=30837,https://www.wowhead.com/wotlk/spell=37882
24249,Unyielding Bracers,Wrist,Cloth Armor,Rare,112,69,,The Burning Crusade,Mob Drop,Tailoring,,350,,BoE,31434,https://www.wowhead.com/wotlk/item=24249,https://www.wowhead.com/wotlk/spell=31434
24254,White Remedy Cape,Back,Cloaks,Rare,112,69,,The Burning Crusade,World Drop,Tailoring,,350,,BoE,31441,https://www.wowhead.com/wotlk/item=24254,https://www.wowhead.com/wotlk/spell=31441
21863,Soulcloth Gloves,Hands,Cloth Armor,Epic,100,70,,The Burning Crusade,Vendor,Tailoring,,355,,BoE,26779,https://www.wowhead.com/wotlk/item=21863,https://www.wowhead.com/wotlk/spell=26779
21864,Soulcloth Shoulders,Shoulder,Cloth Armor,Epic,100,70,,The Burning Crusade,"Mob Drop, Raid Drop",Tailoring,,365,,BoE,26780,https://www.wowhead.com/wotlk/item=21864,https://www.wowhead.com/wotlk/spell=26780
21865,Soulcloth Vest,Chest,Cloth Armor,Epic,100,70,,The Burning Crusade,"Mob Drop, Raid Drop",Tailoring,,375,,BoE,26781,https://www.wowhead.com/wotlk/item=21865,https://www.wowhead.com/wotlk/spell=26781
24267,Battlecast Hood,Head,Cloth Armor,Epic,105,70,,The Burning Crusade,"Mob Drop, Dungeon Drop",Tailoring,,375,,BoE,31456,https://www.wowhead.com/wotlk/item=24267,https://www.wowhead.com/wotlk/spell=31456
24263,Battlecast Pants,Legs,Cloth Armor,Epic,105,70,,The Burning Crusade,"Mob Drop, Dungeon Drop",Tailoring,,375,,BoE,31453,https://www.wowhead.com/wotlk/item=24263,https://www.wowhead.com/wotlk/spell=31453
24257,Black Belt of Knowledge,Waist,Cloth Armor,Epic,105,70,,The Burning Crusade,World Drop,Tailoring,,365,,BoE,31444,https://www.wowhead.com/wotlk/item=24257,https://www.wowhead.com/wotlk/spell=31444
21870,Frozen Shadoweave Boots,Feet,Cloth Armor,Epic,105,70,,The Burning Crusade,Vendor,Tailoring,Shadoweave Tailoring,365,,BoE,26757,https://www.wowhead.com/wotlk/item=21870,https://www.wowhead.com/wotlk/spell=26757
21871,Frozen Shadoweave Robe,Chest,Cloth Armor,Epic,105,70,,The Burning Crusade,Vendor,Tailoring,Shadoweave Tailoring,375,,BoE,26758,https://www.wowhead.com/wotlk/item=21871,https://www.wowhead.com/wotlk/spell=26758
21869,Frozen Shadoweave Shoulders,Shoulder,Cloth Armor,Epic,105,70,,The Burning Crusade,Vendor,Tailoring,Shadoweave Tailoring,355,,BoE,26756,https://www.wowhead.com/wotlk/item=21869,https://www.wowhead.com/wotlk/spell=26756
24256,Girdle of Ruination,Waist,Cloth Armor,Epic,105,70,,The Burning Crusade,World Drop,Tailoring,,365,,BoE,31443,https://www.wowhead.com/wotlk/item=24256,https://www.wowhead.com/wotlk/spell=31443
24260,Manaweave Cloak,Back,Cloaks,Epic,105,70,,The Burning Crusade,World Drop,Tailoring,,365,,BoE,31450,https://www.wowhead.com/wotlk/item=24260,https://www.wowhead.com/wotlk/spell=31450
21874,Primal Mooncloth Shoulders,Shoulder,Cloth Armor,Epic,105,70,,The Burning Crusade,Vendor,Tailoring,Mooncloth Tailoring,365,,BoE,26761,https://www.wowhead.com/wotlk/item=21874,https://www.wowhead.com/wotlk/spell=26761
24258,Resolute Cape,Back,Cloaks,Epic,105,70,,The Burning Crusade,World Drop,Tailoring,,365,,BoE,31448,https://www.wowhead.com/wotlk/item=24258,https://www.wowhead.com/wotlk/spell=31448
21846,Spellfire Belt,Waist,Cloth Armor,Epic,105,70,,The Burning Crusade,Vendor,Tailoring,Spellfire Tailoring,355,,BoE,26752,https://www.wowhead.com/wotlk/item=21846,https://www.wowhead.com/wotlk/spell=26752
21847,Spellfire Gloves,Hands,Cloth Armor,Epic,105,70,,The Burning Crusade,Vendor,Tailoring,Spellfire Tailoring,365,,BoE,26753,https://www.wowhead.com/wotlk/item=21847,https://www.wowhead.com/wotlk/spell=26753
21848,Spellfire Robe,Chest,Cloth Armor,Epic,105,70,,The Burning Crusade,Vendor,Tailoring,Spellfire Tailoring,375,,BoE,26754,https://www.wowhead.com/wotlk/item=21848,https://www.wowhead.com/wotlk/spell=26754
24266,Spellstrike Hood,Head,Cloth Armor,Epic,105,70,,The Burning Crusade,"Mob Drop, Dungeon Drop",Tailoring,,375,,BoE,31455,https://www.wowhead.com/wotlk/item=24266,https://www.wowhead.com/wotlk/spell=31455
24262,Spellstrike Pants,Legs,Cloth Armor,Epic,105,70,,The Burning Crusade,"Mob Drop, Dungeon Drop",Tailoring,,375,,BoE,31452,https://www.wowhead.com/wotlk/item=24262,https://www.wowhead.com/wotlk/spell=31452
24255,Unyielding Girdle,Waist,Cloth Armor,Epic,105,70,,The Burning Crusade,Mob Drop,Tailoring,,365,,BoE,31442,https://www.wowhead.com/wotlk/item=24255,https://www.wowhead.com/wotlk/spell=31442
24259,Vengeance Wrap,Back,Cloaks,Epic,105,70,,The Burning Crusade,World Drop,Tailoring,,365,,BoE,31449,https://www.wowhead.com/wotlk/item=24259,https://www.wowhead.com/wotlk/spell=31449
24264,Whitemend Hood,Head,Cloth Armor,Epic,105,70,,The Burning Crusade,"Mob Drop, Dungeon Drop",Tailoring,,375,,BoE,31454,https://www.wowhead.com/wotlk/item=24264,https://www.wowhead.com/wotlk/spell=31454
24261,Whitemend Pants,Legs,Cloth Armor,Epic,105,70,,The Burning Crusade,"Mob Drop, Dungeon Drop",Tailoring,,375,,BoE,31451,https://www.wowhead.com/wotlk/item=24261,https://www.wowhead.com/wotlk/spell=31451
21867,Arcanoweave Boots,Feet,Cloth Armor,Rare,114,70,,The Burning Crusade,"Mob Drop, Dungeon Drop",Tailoring,,360,,BoE,26783,https://www.wowhead.com/wotlk/item=21867,https://www.wowhead.com/wotlk/spell=26783
30838,Flameheart Gloves,Hands,Cloth Armor,Rare,114,70,,The Burning Crusade,Vendor,Tailoring,,360,,BoE,37883,https://www.wowhead.com/wotlk/item=30838,https://www.wowhead.com/wotlk/spell=37883
21861,Imbued Netherweave Robe,Chest,Cloth Armor,Rare,114,70,,The Burning Crusade,Vendor,Tailoring,,360,,BoE,26777,https://www.wowhead.com/wotlk/item=21861,https://www.wowhead.com/wotlk/spell=26777
21862,Imbued Netherweave Tunic,Chest,Cloth Armor,Rare,114,70,,The Burning Crusade,Vendor,Tailoring,,360,,BoE,26778,https://www.wowhead.com/wotlk/item=21862,https://www.wowhead.com/wotlk/spell=26778
21868,Arcanoweave Robe,Chest,Cloth Armor,Rare,115,70,,The Burning Crusade,"Mob Drop, Dungeon Drop",Tailoring,,370,,BoE,26784,https://www.wowhead.com/wotlk/item=21868,https://www.wowhead.com/wotlk/spell=26784
30839,Flameheart Vest,Chest,Cloth Armor,Rare,115,70,,The Burning Crusade,Vendor,Tailoring,,370,,BoE,37884,https://www.wowhead.com/wotlk/item=30839,https://www.wowhead.com/wotlk/spell=37884
21873,Primal Mooncloth Belt,Waist,Cloth Armor,Epic,115,70,,The Burning Crusade,Vendor,Tailoring,Mooncloth Tailoring,355,,BoE,26760,https://www.wowhead.com/wotlk/item=21873,https://www.wowhead.com/wotlk/spell=26760
21875,Primal Mooncloth Robe,Chest,Cloth Armor,Epic,120,70,,The Burning Crusade,Vendor,Tailoring,Mooncloth Tailoring,375,,BoE,26762,https://www.wowhead.com/wotlk/item=21875,https://www.wowhead.com/wotlk/spell=26762
30038,Belt of Blasting,Waist,Cloth Armor,Epic,128,70,,The Burning Crusade,Raid Drop,Tailoring,,375,,BoE,36315,https://www.wowhead.com/wotlk/item=30038,https://www.wowhead.com/wotlk/spell=36315
30036,Belt of the Long Road,Waist,Cloth Armor,Epic,128,70,,The Burning Crusade,Raid Drop,Tailoring,,375,,BoE,36316,https://www.wowhead.com/wotlk/item=30036,https://www.wowhead.com/wotlk/spell=36316
30037,Boots of Blasting,Feet,Cloth Armor,Epic,128,70,,The Burning Crusade,Raid Drop,Tailoring,,375,,BoP,36317,https://www.wowhead.com/wotlk/item=30037,https://www.wowhead.com/wotlk/spell=36317
30035,Boots of the Long Road,Feet,Cloth Armor,Epic,128,70,,The Burning Crusade,Raid Drop,Tailoring,,375,,BoP,36318,https://www.wowhead.com/wotlk/item=30035,https://www.wowhead.com/wotlk/spell=36318
32420,Night's End,Back,Cloaks,Epic,130,70,,The Burning Crusade,Vendor,Tailoring,,375,,BoE,40060,https://www.wowhead.com/wotlk/item=32420,https://www.wowhead.com/wotlk/spell=40060
32392,Soulguard Bracers,Wrist,Cloth Armor,Epic,130,70,,The Burning Crusade,Vendor,Tailoring,,375,,BoE,40021,https://www.wowhead.com/wotlk/item=32392,https://www.wowhead.com/wotlk/spell=40021
32390,Soulguard Girdle,Waist,Cloth Armor,Epic,130,70,,The Burning Crusade,Vendor,Tailoring,,375,,BoE,40024,https://www.wowhead.com/wotlk/item=32390,https://www.wowhead.com/wotlk/spell=40024
32389,Soulguard Leggings,Legs,Cloth Armor,Epic,130,70,,The Burning Crusade,Vendor,Tailoring,,375,,BoE,40023,https://www.wowhead.com/wotlk/item=32389,https://www.wowhead.com/wotlk/spell=40023
32391,Soulguard Slippers,Feet,Cloth Armor,Epic,130,70,,The Burning Crusade,Vendor,Tailoring,,375,,BoE,40020,https://www.wowhead.com/wotlk/item=32391,https://www.wowhead.com/wotlk/spell=40020
41515,Frostwoven Robe,Chest,Cloth Armor,Uncommon,134,70,,Wrath of the Lich King,Trainer,Tailoring,,360,,BoE,55903,https://www.wowhead.com/wotlk/item=41515,https://www.wowhead.com/wotlk/spell=55903
41513,Frostwoven Shoulders,Shoulder,Cloth Armor,Uncommon,134,70,,Wrath of the Lich King,Trainer,Tailoring,,350,,BoE,55902,https://www.wowhead.com/wotlk/item=41513,https://www.wowhead.com/wotlk/spell=55902
41512,Frostwoven Wristwraps,Wrist,Cloth Armor,Uncommon,134,70,,Wrath of the Lich King,Trainer,Tailoring,,350,,BoE,56031,https://www.wowhead.com/wotlk/item=41512,https://www.wowhead.com/wotlk/spell=56031
32586,Bracers of Nimble Thought,Wrist,Cloth Armor,Epic,141,70,,The Burning Crusade,Raid Drop,Tailoring,,375,,BoE,41205,https://www.wowhead.com/wotlk/item=32586,https://www.wowhead.com/wotlk/spell=41205
32587,Mantle of Nimble Thought,Shoulder,Cloth Armor,Epic,141,70,,The Burning Crusade,Raid Drop,Tailoring,,375,,BoP,41206,https://www.wowhead.com/wotlk/item=32587,https://www.wowhead.com/wotlk/spell=41206
32585,Swiftheal Mantle,Shoulder,Cloth Armor,Epic,141,70,,The Burning Crusade,Raid Drop,Tailoring,,375,,BoP,41208,https://www.wowhead.com/wotlk/item=32585,https://www.wowhead.com/wotlk/spell=41208
32584,Swiftheal Wraps,Wrist,Cloth Armor,Epic,141,70,,The Burning Crusade,Raid Drop,Tailoring,,375,,BoE,41207,https://www.wowhead.com/wotlk/item=32584,https://www.wowhead.com/wotlk/spell=41207
34367,Hands of Eternal Light,Hands,Cloth Armor,Epic,159,70,,The Burning Crusade,Raid Drop,Tailoring,,365,,BoE,46129,https://www.wowhead.com/wotlk/item=34367,https://www.wowhead.com/wotlk/spell=46129
34365,Robe of Eternal Light,Chest,Cloth Armor,Epic,159,70,Tailoring (350),The Burning Crusade,Raid Drop,Tailoring,,365,,BoP,46131,https://www.wowhead.com/wotlk/item=34365,https://www.wowhead.com/wotlk/spell=46131
34366,Sunfire Handwraps,Hands,Cloth Armor,Epic,159,70,,The Burning Crusade,Raid Drop,Tailoring,,365,,BoE,46128,https://www.wowhead.com/wotlk/item=34366,https://www.wowhead.com/wotlk/spell=46128
34364,Sunfire Robe,Chest,Cloth Armor,Epic,159,70,Tailoring (350),The Burning Crusade,Raid Drop,Tailoring,,365,,BoP,46130,https://www.wowhead.com/wotlk/item=34364,https://www.wowhead.com/wotlk/spell=46130
41521,Frostwoven Cowl,Head,Cloth Armor,Uncommon,142,72,,Wrath of the Lich King,Trainer,Tailoring,,380,,BoE,55907,https://www.wowhead.com/wotlk/item=41521,https://www.wowhead.com/wotlk/spell=55907
41519,Frostwoven Leggings,Legs,Cloth Armor,Uncommon,142,72,,Wrath of the Lich King,Trainer,Tailoring,,380,,BoE,56030,https://www.wowhead.com/wotlk/item=41519,https://www.wowhead.com/wotlk/spell=56030
41523,Mystic Frostwoven Shoulders,Shoulder,Cloth Armor,Rare,146,73,,Wrath of the Lich King,Trainer,Tailoring,,385,,BoE,55910,https://www.wowhead.com/wotlk/item=41523,https://www.wowhead.com/wotlk/spell=55910
41528,Mystic Frostwoven Wristwraps,Wrist,Cloth Armor,Rare,146,73,,Wrath of the Lich King,Trainer,Tailoring,,385,,BoE,55913,https://www.wowhead.com/wotlk/item=41528,https://www.wowhead.com/wotlk/spell=55913
41607,Cloak of the Moon,Back,Cloaks,Rare,150,74,,Wrath of the Lich King,Trainer,Tailoring,,390,,BoE,56014,https://www.wowhead.com/wotlk/item=41607,https://www.wowhead.com/wotlk/spell=56014
41525,Mystic Frostwoven Robe,Chest,Cloth Armor,Rare,150,74,,Wrath of the Lich King,Trainer,Tailoring,,390,,BoE,55911,https://www.wowhead.com/wotlk/item=41525,https://www.wowhead.com/wotlk/spell=55911
41608,Cloak of Frozen Spirits,Back,Cloaks,Rare,154,75,,Wrath of the Lich King,Trainer,Tailoring,,395,,BoE,56015,https://www.wowhead.com/wotlk/item=41608,https://www.wowhead.com/wotlk/spell=56015
41543,Duskweave Belt,Waist,Cloth Armor,Uncommon,154,75,,Wrath of the Lich King,Trainer,Tailoring,,395,,BoE,55914,https://www.wowhead.com/wotlk/item=41543,https://www.wowhead.com/wotlk/spell=55914
41546,Duskweave Cowl,Head,Cloth Armor,Uncommon,154,75,,Wrath of the Lich King,Trainer,Tailoring,,395,,BoE,55919,https://www.wowhead.com/wotlk/item=41546,https://www.wowhead.com/wotlk/spell=55919
41548,Duskweave Leggings,Legs,Cloth Armor,Uncommon,154,75,,Wrath of the Lich King,Trainer,Tailoring,,395,,BoE,55901,https://www.wowhead.com/wotlk/item=41548,https://www.wowhead.com/wotlk/spell=55901
41545,Duskweave Gloves,Hands,Cloth Armor,Uncommon,158,76,,Wrath of the Lich King,Trainer,Tailoring,,405,,BoE,55922,https://www.wowhead.com/wotlk/item=41545,https://www.wowhead.com/wotlk/spell=55922
41549,Duskweave Robe,Chest,Cloth Armor,Uncommon,158,76,,Wrath of the Lich King,Trainer,Tailoring,,405,,BoE,55921,https://www.wowhead.com/wotlk/item=41549,https://www.wowhead.com/wotlk/spell=55921
41551,Duskweave Wristwraps,Wrist,Cloth Armor,Uncommon,158,76,,Wrath of the Lich King,Trainer,Tailoring,,400,,BoE,55920,https://www.wowhead.com/wotlk/item=41551,https://www.wowhead.com/wotlk/spell=55920
41544,Duskweave Boots,Feet,Cloth Armor,Uncommon,162,77,,Wrath of the Lich King,Trainer,Tailoring,,410,,BoE,55924,https://www.wowhead.com/wotlk/item=41544,https://www.wowhead.com/wotlk/spell=55924
41550,Duskweave Shoulders,Shoulder,Cloth Armor,Uncommon,162,77,,Wrath of the Lich King,Trainer,Tailoring,,410,,BoE,55923,https://www.wowhead.com/wotlk/item=41550,https://www.wowhead.com/wotlk/spell=55923
41553,Black Duskweave Leggings,Legs,Cloth Armor,Rare,187,78,,Wrath of the Lich King,Trainer,Tailoring,,415,,BoE,55925,https://www.wowhead.com/wotlk/item=41553,https://www.wowhead.com/wotlk/spell=55925
41554,Black Duskweave Robe,Chest,Cloth Armor,Rare,187,78,,Wrath of the Lich King,Trainer,Tailoring,,420,,BoE,55941,https://www.wowhead.com/wotlk/item=41554,https://www.wowhead.com/wotlk/spell=55941
41555,Black Duskweave Wristwraps,Wrist,Cloth Armor,Rare,187,78,,Wrath of the Lich King,Trainer,Tailoring,,415,,BoE,55943,https://www.wowhead.com/wotlk/item=41555,https://www.wowhead.com/wotlk/spell=55943
43969,Frostsavage Belt,Waist,Cloth Armor,Rare,187,78,,Wrath of the Lich King,Trainer,Tailoring,,415,,BoE,59582,https://www.wowhead.com/wotlk/item=43969,https://www.wowhead.com/wotlk/spell=59582
43970,Frostsavage Boots,Feet,Cloth Armor,Rare,187,78,,Wrath of the Lich King,Trainer,Tailoring,,420,,BoE,59585,https://www.wowhead.com/wotlk/item=43970,https://www.wowhead.com/wotlk/spell=59585
43974,Frostsavage Bracers,Wrist,Cloth Armor,Rare,187,78,,Wrath of the Lich King,Trainer,Tailoring,,415,,BoE,59583,https://www.wowhead.com/wotlk/item=43974,https://www.wowhead.com/wotlk/spell=59583
